"Origin","Destination","Speed","HOUR","DATE"
2,10,0.0166666666666667,5,"2021-10-15"
3,5,0.0166666666666667,5,"2021-10-15"
3,6,0.0333333333333333,5,"2021-10-15"
3,7,0.0333333333333333,5,"2021-10-15"
3,10,0.05,5,"2021-10-15"
4,6,0.05,5,"2021-10-15"
4,7,0.05,5,"2021-10-15"
4,10,0.05,5,"2021-10-15"
5,6,0.0166666666666667,5,"2021-10-15"
5,7,0.0333333333333333,5,"2021-10-15"
5,8,0.05,5,"2021-10-15"
5,9,0.0333333333333333,5,"2021-10-15"
5,10,0.0666666666666667,5,"2021-10-15"
6,7,0.0833333333333333,5,"2021-10-15"
6,8,0.1,5,"2021-10-15"
6,9,0.05,5,"2021-10-15"
6,10,0.0333333333333333,5,"2021-10-15"
7,8,0.183333333333333,5,"2021-10-15"
7,9,0.15,5,"2021-10-15"
7,10,0.05,5,"2021-10-15"
8,9,0.2,5,"2021-10-15"
8,10,0.15,5,"2021-10-15"
9,10,0.333333333333333,5,"2021-10-15"
1,2,0.0166666666666667,6,"2021-10-15"
1,3,0.0166666666666667,6,"2021-10-15"
1,4,0.0166666666666667,6,"2021-10-15"
1,5,0.0333333333333333,6,"2021-10-15"
1,6,0.0666666666666667,6,"2021-10-15"
1,7,0.0333333333333333,6,"2021-10-15"
1,8,0.05,6,"2021-10-15"
1,9,0.05,6,"2021-10-15"
1,10,0.0166666666666667,6,"2021-10-15"
2,3,0.0833333333333333,6,"2021-10-15"
2,4,0.0666666666666667,6,"2021-10-15"
2,5,0.0666666666666667,6,"2021-10-15"
2,6,0.0666666666666667,6,"2021-10-15"
2,7,0.0833333333333333,6,"2021-10-15"
2,8,0.0833333333333333,6,"2021-10-15"
2,9,0.05,6,"2021-10-15"
3,4,0.05,6,"2021-10-15"
3,5,0.05,6,"2021-10-15"
3,6,0.1,6,"2021-10-15"
3,7,0.0333333333333333,6,"2021-10-15"
3,8,0.0833333333333333,6,"2021-10-15"
3,9,0.1,6,"2021-10-15"
3,10,0.0333333333333333,6,"2021-10-15"
4,5,0.0333333333333333,6,"2021-10-15"
4,6,0.116666666666667,6,"2021-10-15"
4,7,0.0666666666666667,6,"2021-10-15"
4,8,0.15,6,"2021-10-15"
4,9,0.15,6,"2021-10-15"
4,10,0.0666666666666667,6,"2021-10-15"
5,6,0.233333333333333,6,"2021-10-15"
5,7,0.0666666666666667,6,"2021-10-15"
5,8,0.183333333333333,6,"2021-10-15"
5,9,0.116666666666667,6,"2021-10-15"
5,10,0.133333333333333,6,"2021-10-15"
6,7,0.3,6,"2021-10-15"
6,8,0.283333333333333,6,"2021-10-15"
6,9,0.333333333333333,6,"2021-10-15"
6,10,0.2,6,"2021-10-15"
7,8,0.5,6,"2021-10-15"
7,9,0.3,6,"2021-10-15"
7,10,0.366666666666667,6,"2021-10-15"
8,9,0.583333333333333,6,"2021-10-15"
8,10,0.366666666666667,6,"2021-10-15"
9,10,0.616666666666667,6,"2021-10-15"
1,2,0.0666666666666667,7,"2021-10-15"
1,3,0.05,7,"2021-10-15"
1,4,0.0833333333333333,7,"2021-10-15"
1,5,0.0833333333333333,7,"2021-10-15"
1,6,0.0833333333333333,7,"2021-10-15"
1,7,0.0833333333333333,7,"2021-10-15"
1,8,0.133333333333333,7,"2021-10-15"
1,9,0.05,7,"2021-10-15"
1,10,0.0166666666666667,7,"2021-10-15"
2,3,0.05,7,"2021-10-15"
2,4,0.1,7,"2021-10-15"
2,5,0.0666666666666667,7,"2021-10-15"
2,6,0.166666666666667,7,"2021-10-15"
2,7,0.0833333333333333,7,"2021-10-15"
2,8,0.216666666666667,7,"2021-10-15"
2,9,0.116666666666667,7,"2021-10-15"
2,10,0.0666666666666667,7,"2021-10-15"
3,4,0.05,7,"2021-10-15"
3,5,0.166666666666667,7,"2021-10-15"
3,6,0.1,7,"2021-10-15"
3,7,0.283333333333333,7,"2021-10-15"
3,8,0.166666666666667,7,"2021-10-15"
3,9,0.0833333333333333,7,"2021-10-15"
3,10,0.116666666666667,7,"2021-10-15"
4,5,0.2,7,"2021-10-15"
4,6,0.266666666666667,7,"2021-10-15"
4,7,0.216666666666667,7,"2021-10-15"
4,8,0.3,7,"2021-10-15"
4,9,0.233333333333333,7,"2021-10-15"
4,10,0.266666666666667,7,"2021-10-15"
5,6,0.35,7,"2021-10-15"
5,7,0.433333333333333,7,"2021-10-15"
5,8,0.3,7,"2021-10-15"
5,9,0.283333333333333,7,"2021-10-15"
5,10,0.15,7,"2021-10-15"
6,7,0.816666666666667,7,"2021-10-15"
6,8,0.633333333333333,7,"2021-10-15"
6,9,0.733333333333333,7,"2021-10-15"
6,10,0.6,7,"2021-10-15"
7,8,1.23333333333333,7,"2021-10-15"
7,9,0.766666666666667,7,"2021-10-15"
7,10,0.783333333333333,7,"2021-10-15"
8,9,1.26666666666667,7,"2021-10-15"
8,10,0.983333333333333,7,"2021-10-15"
9,10,1.83333333333333,7,"2021-10-15"
1,2,0.05,8,"2021-10-15"
1,3,0.0666666666666667,8,"2021-10-15"
1,4,0.05,8,"2021-10-15"
1,5,0.0666666666666667,8,"2021-10-15"
1,6,0.133333333333333,8,"2021-10-15"
1,7,0.0666666666666667,8,"2021-10-15"
1,8,0.0333333333333333,8,"2021-10-15"
1,9,0.0666666666666667,8,"2021-10-15"
1,10,0.0333333333333333,8,"2021-10-15"
2,3,0.05,8,"2021-10-15"
2,4,0.133333333333333,8,"2021-10-15"
2,5,0.0833333333333333,8,"2021-10-15"
2,6,0.0833333333333333,8,"2021-10-15"
2,7,0.216666666666667,8,"2021-10-15"
2,8,0.116666666666667,8,"2021-10-15"
2,9,0.0666666666666667,8,"2021-10-15"
3,4,0.05,8,"2021-10-15"
3,5,0.183333333333333,8,"2021-10-15"
3,6,0.0833333333333333,8,"2021-10-15"
3,7,0.116666666666667,8,"2021-10-15"
3,8,0.15,8,"2021-10-15"
3,9,0.166666666666667,8,"2021-10-15"
3,10,0.15,8,"2021-10-15"
4,5,0.15,8,"2021-10-15"
4,6,0.283333333333333,8,"2021-10-15"
4,7,0.216666666666667,8,"2021-10-15"
4,8,0.233333333333333,8,"2021-10-15"
4,9,0.216666666666667,8,"2021-10-15"
4,10,0.15,8,"2021-10-15"
5,6,0.433333333333333,8,"2021-10-15"
5,7,0.333333333333333,8,"2021-10-15"
5,8,0.2,8,"2021-10-15"
5,9,0.133333333333333,8,"2021-10-15"
5,10,0.183333333333333,8,"2021-10-15"
6,7,0.7,8,"2021-10-15"
6,8,0.566666666666667,8,"2021-10-15"
6,9,0.466666666666667,8,"2021-10-15"
6,10,0.333333333333333,8,"2021-10-15"
7,8,0.716666666666667,8,"2021-10-15"
7,9,0.783333333333333,8,"2021-10-15"
7,10,0.6,8,"2021-10-15"
8,9,1.08333333333333,8,"2021-10-15"
8,10,0.766666666666667,8,"2021-10-15"
9,10,1.7,8,"2021-10-15"
1,2,0.0166666666666667,9,"2021-10-15"
1,4,0.05,9,"2021-10-15"
1,5,0.0166666666666667,9,"2021-10-15"
1,6,0.0833333333333333,9,"2021-10-15"
1,7,0.0166666666666667,9,"2021-10-15"
1,8,0.0333333333333333,9,"2021-10-15"
2,3,0.05,9,"2021-10-15"
2,4,0.0166666666666667,9,"2021-10-15"
2,5,0.0166666666666667,9,"2021-10-15"
2,6,0.0666666666666667,9,"2021-10-15"
2,7,0.0166666666666667,9,"2021-10-15"
2,8,0.0833333333333333,9,"2021-10-15"
2,9,0.05,9,"2021-10-15"
2,10,0.0833333333333333,9,"2021-10-15"
3,4,0.0833333333333333,9,"2021-10-15"
3,6,0.0166666666666667,9,"2021-10-15"
3,7,0.116666666666667,9,"2021-10-15"
3,8,0.1,9,"2021-10-15"
3,10,0.0666666666666667,9,"2021-10-15"
4,5,0.1,9,"2021-10-15"
4,6,0.05,9,"2021-10-15"
4,7,0.1,9,"2021-10-15"
4,8,0.1,9,"2021-10-15"
4,9,0.116666666666667,9,"2021-10-15"
4,10,0.0833333333333333,9,"2021-10-15"
5,6,0.1,9,"2021-10-15"
5,7,0.133333333333333,9,"2021-10-15"
5,8,0.116666666666667,9,"2021-10-15"
5,9,0.133333333333333,9,"2021-10-15"
5,10,0.0666666666666667,9,"2021-10-15"
6,7,0.333333333333333,9,"2021-10-15"
6,8,0.2,9,"2021-10-15"
6,9,0.15,9,"2021-10-15"
6,10,0.15,9,"2021-10-15"
7,8,0.383333333333333,9,"2021-10-15"
7,9,0.283333333333333,9,"2021-10-15"
7,10,0.183333333333333,9,"2021-10-15"
8,9,0.45,9,"2021-10-15"
8,10,0.333333333333333,9,"2021-10-15"
9,10,0.616666666666667,9,"2021-10-15"
1,2,0.0166666666666667,10,"2021-10-15"
1,4,0.0166666666666667,10,"2021-10-15"
1,5,0.0333333333333333,10,"2021-10-15"
1,6,0.05,10,"2021-10-15"
1,7,0.0333333333333333,10,"2021-10-15"
1,8,0.0333333333333333,10,"2021-10-15"
1,9,0.05,10,"2021-10-15"
1,10,0.0166666666666667,10,"2021-10-15"
2,3,0.0166666666666667,10,"2021-10-15"
2,4,0.0166666666666667,10,"2021-10-15"
2,5,0.0666666666666667,10,"2021-10-15"
2,6,0.0666666666666667,10,"2021-10-15"
2,7,0.0333333333333333,10,"2021-10-15"
2,8,0.0833333333333333,10,"2021-10-15"
2,9,0.133333333333333,10,"2021-10-15"
3,4,0.0666666666666667,10,"2021-10-15"
3,5,0.1,10,"2021-10-15"
3,6,0.0833333333333333,10,"2021-10-15"
3,7,0.0833333333333333,10,"2021-10-15"
3,8,0.0833333333333333,10,"2021-10-15"
3,9,0.1,10,"2021-10-15"
3,10,0.05,10,"2021-10-15"
4,5,0.0333333333333333,10,"2021-10-15"
4,6,0.15,10,"2021-10-15"
4,7,0.0833333333333333,10,"2021-10-15"
4,8,0.116666666666667,10,"2021-10-15"
4,9,0.0666666666666667,10,"2021-10-15"
4,10,0.0833333333333333,10,"2021-10-15"
5,6,0.166666666666667,10,"2021-10-15"
5,7,0.233333333333333,10,"2021-10-15"
5,8,0.0833333333333333,10,"2021-10-15"
5,9,0.15,10,"2021-10-15"
5,10,0.0333333333333333,10,"2021-10-15"
6,7,0.383333333333333,10,"2021-10-15"
6,8,0.316666666666667,10,"2021-10-15"
6,9,0.4,10,"2021-10-15"
6,10,0.166666666666667,10,"2021-10-15"
7,8,0.45,10,"2021-10-15"
7,9,0.366666666666667,10,"2021-10-15"
7,10,0.266666666666667,10,"2021-10-15"
8,9,0.533333333333333,10,"2021-10-15"
8,10,0.366666666666667,10,"2021-10-15"
9,10,0.85,10,"2021-10-15"
1,2,0.0333333333333333,11,"2021-10-15"
1,3,0.0166666666666667,11,"2021-10-15"
1,4,0.0166666666666667,11,"2021-10-15"
1,5,0.0166666666666667,11,"2021-10-15"
1,6,0.0833333333333333,11,"2021-10-15"
1,7,0.0666666666666667,11,"2021-10-15"
1,8,0.0166666666666667,11,"2021-10-15"
2,4,0.0666666666666667,11,"2021-10-15"
2,5,0.0833333333333333,11,"2021-10-15"
2,6,0.0666666666666667,11,"2021-10-15"
2,7,0.0166666666666667,11,"2021-10-15"
2,8,0.0666666666666667,11,"2021-10-15"
2,9,0.0666666666666667,11,"2021-10-15"
2,10,0.0666666666666667,11,"2021-10-15"
3,4,0.133333333333333,11,"2021-10-15"
3,5,0.05,11,"2021-10-15"
3,6,0.0666666666666667,11,"2021-10-15"
3,7,0.0333333333333333,11,"2021-10-15"
3,8,0.15,11,"2021-10-15"
3,9,0.15,11,"2021-10-15"
3,10,0.05,11,"2021-10-15"
4,5,0.1,11,"2021-10-15"
4,6,0.133333333333333,11,"2021-10-15"
4,7,0.233333333333333,11,"2021-10-15"
4,8,0.283333333333333,11,"2021-10-15"
4,9,0.1,11,"2021-10-15"
4,10,0.0833333333333333,11,"2021-10-15"
5,6,0.25,11,"2021-10-15"
5,7,0.183333333333333,11,"2021-10-15"
5,8,0.183333333333333,11,"2021-10-15"
5,9,0.166666666666667,11,"2021-10-15"
5,10,0.0833333333333333,11,"2021-10-15"
6,7,0.366666666666667,11,"2021-10-15"
6,8,0.416666666666667,11,"2021-10-15"
6,9,0.233333333333333,11,"2021-10-15"
6,10,0.3,11,"2021-10-15"
7,8,0.8,11,"2021-10-15"
7,9,0.366666666666667,11,"2021-10-15"
7,10,0.316666666666667,11,"2021-10-15"
8,9,0.816666666666667,11,"2021-10-15"
8,10,0.633333333333333,11,"2021-10-15"
9,10,0.9,11,"2021-10-15"
1,2,0.05,12,"2021-10-15"
1,3,0.0666666666666667,12,"2021-10-15"
1,5,0.0666666666666667,12,"2021-10-15"
1,6,0.0666666666666667,12,"2021-10-15"
1,7,0.05,12,"2021-10-15"
1,8,0.0166666666666667,12,"2021-10-15"
1,9,0.0333333333333333,12,"2021-10-15"
1,10,0.05,12,"2021-10-15"
2,3,0.05,12,"2021-10-15"
2,4,0.0333333333333333,12,"2021-10-15"
2,5,0.1,12,"2021-10-15"
2,6,0.166666666666667,12,"2021-10-15"
2,7,0.0666666666666667,12,"2021-10-15"
2,8,0.1,12,"2021-10-15"
2,9,0.0333333333333333,12,"2021-10-15"
2,10,0.0666666666666667,12,"2021-10-15"
3,4,0.0333333333333333,12,"2021-10-15"
3,5,0.0833333333333333,12,"2021-10-15"
3,6,0.0833333333333333,12,"2021-10-15"
3,7,0.0833333333333333,12,"2021-10-15"
3,8,0.116666666666667,12,"2021-10-15"
3,9,0.166666666666667,12,"2021-10-15"
3,10,0.0666666666666667,12,"2021-10-15"
4,5,0.05,12,"2021-10-15"
4,6,0.2,12,"2021-10-15"
4,7,0.233333333333333,12,"2021-10-15"
4,8,0.216666666666667,12,"2021-10-15"
4,9,0.166666666666667,12,"2021-10-15"
4,10,0.05,12,"2021-10-15"
5,6,0.2,12,"2021-10-15"
5,7,0.25,12,"2021-10-15"
5,8,0.166666666666667,12,"2021-10-15"
5,9,0.133333333333333,12,"2021-10-15"
5,10,0.1,12,"2021-10-15"
6,7,0.316666666666667,12,"2021-10-15"
6,8,0.416666666666667,12,"2021-10-15"
6,9,0.266666666666667,12,"2021-10-15"
6,10,0.183333333333333,12,"2021-10-15"
7,8,0.616666666666667,12,"2021-10-15"
7,9,0.45,12,"2021-10-15"
7,10,0.416666666666667,12,"2021-10-15"
8,9,0.65,12,"2021-10-15"
8,10,0.516666666666667,12,"2021-10-15"
9,10,1.1,12,"2021-10-15"
1,2,0.0166666666666667,13,"2021-10-15"
1,3,0.0333333333333333,13,"2021-10-15"
1,4,0.0166666666666667,13,"2021-10-15"
1,5,0.0333333333333333,13,"2021-10-15"
1,6,0.1,13,"2021-10-15"
1,7,0.0166666666666667,13,"2021-10-15"
1,8,0.0666666666666667,13,"2021-10-15"
1,9,0.0166666666666667,13,"2021-10-15"
2,4,0.05,13,"2021-10-15"
2,5,0.05,13,"2021-10-15"
2,6,0.0666666666666667,13,"2021-10-15"
2,7,0.1,13,"2021-10-15"
2,8,0.0666666666666667,13,"2021-10-15"
2,9,0.0333333333333333,13,"2021-10-15"
2,10,0.0333333333333333,13,"2021-10-15"
3,4,0.0333333333333333,13,"2021-10-15"
3,5,0.0833333333333333,13,"2021-10-15"
3,6,0.0666666666666667,13,"2021-10-15"
3,7,0.133333333333333,13,"2021-10-15"
3,8,0.05,13,"2021-10-15"
3,9,0.0833333333333333,13,"2021-10-15"
3,10,0.0833333333333333,13,"2021-10-15"
4,5,0.05,13,"2021-10-15"
4,6,0.183333333333333,13,"2021-10-15"
4,7,0.0666666666666667,13,"2021-10-15"
4,8,0.15,13,"2021-10-15"
4,9,0.0333333333333333,13,"2021-10-15"
4,10,0.05,13,"2021-10-15"
5,6,0.166666666666667,13,"2021-10-15"
5,7,0.116666666666667,13,"2021-10-15"
5,8,0.1,13,"2021-10-15"
5,9,0.116666666666667,13,"2021-10-15"
5,10,0.1,13,"2021-10-15"
6,7,0.416666666666667,13,"2021-10-15"
6,8,0.266666666666667,13,"2021-10-15"
6,9,0.383333333333333,13,"2021-10-15"
6,10,0.15,13,"2021-10-15"
7,8,0.533333333333333,13,"2021-10-15"
7,9,0.233333333333333,13,"2021-10-15"
7,10,0.333333333333333,13,"2021-10-15"
8,9,0.616666666666667,13,"2021-10-15"
8,10,0.466666666666667,13,"2021-10-15"
9,10,0.7,13,"2021-10-15"
1,2,0.0166666666666667,14,"2021-10-15"
1,3,0.0166666666666667,14,"2021-10-15"
1,4,0.0666666666666667,14,"2021-10-15"
1,5,0.0333333333333333,14,"2021-10-15"
1,6,0.0666666666666667,14,"2021-10-15"
1,7,0.05,14,"2021-10-15"
1,8,0.0833333333333333,14,"2021-10-15"
1,9,0.0166666666666667,14,"2021-10-15"
1,10,0.0333333333333333,14,"2021-10-15"
2,3,0.1,14,"2021-10-15"
2,4,0.05,14,"2021-10-15"
2,5,0.0833333333333333,14,"2021-10-15"
2,6,0.0833333333333333,14,"2021-10-15"
2,7,0.183333333333333,14,"2021-10-15"
2,8,0.05,14,"2021-10-15"
2,9,0.1,14,"2021-10-15"
2,10,0.05,14,"2021-10-15"
3,4,0.0833333333333333,14,"2021-10-15"
3,5,0.05,14,"2021-10-15"
3,6,0.166666666666667,14,"2021-10-15"
3,7,0.166666666666667,14,"2021-10-15"
3,8,0.2,14,"2021-10-15"
3,9,0.05,14,"2021-10-15"
3,10,0.0666666666666667,14,"2021-10-15"
4,5,0.183333333333333,14,"2021-10-15"
4,6,0.216666666666667,14,"2021-10-15"
4,7,0.15,14,"2021-10-15"
4,8,0.0833333333333333,14,"2021-10-15"
4,9,0.133333333333333,14,"2021-10-15"
4,10,0.0666666666666667,14,"2021-10-15"
5,6,0.183333333333333,14,"2021-10-15"
5,7,0.266666666666667,14,"2021-10-15"
5,8,0.216666666666667,14,"2021-10-15"
5,9,0.133333333333333,14,"2021-10-15"
5,10,0.116666666666667,14,"2021-10-15"
6,7,0.35,14,"2021-10-15"
6,8,0.466666666666667,14,"2021-10-15"
6,9,0.366666666666667,14,"2021-10-15"
6,10,0.183333333333333,14,"2021-10-15"
7,8,0.566666666666667,14,"2021-10-15"
7,9,0.75,14,"2021-10-15"
7,10,0.366666666666667,14,"2021-10-15"
8,9,0.8,14,"2021-10-15"
8,10,0.516666666666667,14,"2021-10-15"
9,10,1.23333333333333,14,"2021-10-15"
1,2,0.05,15,"2021-10-15"
1,3,0.0166666666666667,15,"2021-10-15"
1,4,0.05,15,"2021-10-15"
1,5,0.0166666666666667,15,"2021-10-15"
1,6,0.0333333333333333,15,"2021-10-15"
1,7,0.0666666666666667,15,"2021-10-15"
1,8,0.05,15,"2021-10-15"
1,9,0.0833333333333333,15,"2021-10-15"
1,10,0.0666666666666667,15,"2021-10-15"
2,3,0.0833333333333333,15,"2021-10-15"
2,4,0.05,15,"2021-10-15"
2,5,0.0833333333333333,15,"2021-10-15"
2,6,0.1,15,"2021-10-15"
2,7,0.0666666666666667,15,"2021-10-15"
2,8,0.15,15,"2021-10-15"
2,9,0.0833333333333333,15,"2021-10-15"
2,10,0.0833333333333333,15,"2021-10-15"
3,4,0.0333333333333333,15,"2021-10-15"
3,5,0.133333333333333,15,"2021-10-15"
3,6,0.15,15,"2021-10-15"
3,7,0.15,15,"2021-10-15"
3,8,0.166666666666667,15,"2021-10-15"
3,9,0.0166666666666667,15,"2021-10-15"
3,10,0.0166666666666667,15,"2021-10-15"
4,5,0.133333333333333,15,"2021-10-15"
4,6,0.216666666666667,15,"2021-10-15"
4,7,0.25,15,"2021-10-15"
4,8,0.166666666666667,15,"2021-10-15"
4,9,0.133333333333333,15,"2021-10-15"
4,10,0.133333333333333,15,"2021-10-15"
5,6,0.166666666666667,15,"2021-10-15"
5,7,0.216666666666667,15,"2021-10-15"
5,8,0.316666666666667,15,"2021-10-15"
5,9,0.216666666666667,15,"2021-10-15"
5,10,0.183333333333333,15,"2021-10-15"
6,7,0.683333333333333,15,"2021-10-15"
6,8,0.433333333333333,15,"2021-10-15"
6,9,0.383333333333333,15,"2021-10-15"
6,10,0.316666666666667,15,"2021-10-15"
7,8,0.733333333333333,15,"2021-10-15"
7,9,0.516666666666667,15,"2021-10-15"
7,10,0.3,15,"2021-10-15"
8,9,0.766666666666667,15,"2021-10-15"
8,10,0.55,15,"2021-10-15"
9,10,1.01666666666667,15,"2021-10-15"
1,2,0.0166666666666667,16,"2021-10-15"
1,3,0.0666666666666667,16,"2021-10-15"
1,4,0.0333333333333333,16,"2021-10-15"
1,5,0.05,16,"2021-10-15"
1,6,0.0333333333333333,16,"2021-10-15"
1,7,0.0666666666666667,16,"2021-10-15"
1,8,0.0833333333333333,16,"2021-10-15"
1,9,0.05,16,"2021-10-15"
1,10,0.05,16,"2021-10-15"
2,3,0.05,16,"2021-10-15"
2,4,0.133333333333333,16,"2021-10-15"
2,5,0.1,16,"2021-10-15"
2,6,0.2,16,"2021-10-15"
2,7,0.1,16,"2021-10-15"
2,8,0.0666666666666667,16,"2021-10-15"
2,9,0.0833333333333333,16,"2021-10-15"
2,10,0.05,16,"2021-10-15"
3,4,0.0833333333333333,16,"2021-10-15"
3,5,0.133333333333333,16,"2021-10-15"
3,6,0.25,16,"2021-10-15"
3,7,0.133333333333333,16,"2021-10-15"
3,8,0.183333333333333,16,"2021-10-15"
3,9,0.133333333333333,16,"2021-10-15"
3,10,0.1,16,"2021-10-15"
4,5,0.166666666666667,16,"2021-10-15"
4,6,0.3,16,"2021-10-15"
4,7,0.216666666666667,16,"2021-10-15"
4,8,0.35,16,"2021-10-15"
4,9,0.25,16,"2021-10-15"
4,10,0.1,16,"2021-10-15"
5,6,0.3,16,"2021-10-15"
5,7,0.25,16,"2021-10-15"
5,8,0.316666666666667,16,"2021-10-15"
5,9,0.216666666666667,16,"2021-10-15"
5,10,0.183333333333333,16,"2021-10-15"
6,7,0.75,16,"2021-10-15"
6,8,0.516666666666667,16,"2021-10-15"
6,9,0.55,16,"2021-10-15"
6,10,0.3,16,"2021-10-15"
7,8,0.9,16,"2021-10-15"
7,9,1,16,"2021-10-15"
7,10,0.5,16,"2021-10-15"
8,9,1.25,16,"2021-10-15"
8,10,0.633333333333333,16,"2021-10-15"
9,10,1.51666666666667,16,"2021-10-15"
1,3,0.0333333333333333,17,"2021-10-15"
1,4,0.05,17,"2021-10-15"
1,5,0.0333333333333333,17,"2021-10-15"
1,6,0.05,17,"2021-10-15"
1,7,0.0833333333333333,17,"2021-10-15"
1,8,0.133333333333333,17,"2021-10-15"
2,3,0.05,17,"2021-10-15"
2,4,0.116666666666667,17,"2021-10-15"
2,5,0.05,17,"2021-10-15"
2,6,0.183333333333333,17,"2021-10-15"
2,7,0.0833333333333333,17,"2021-10-15"
2,8,0.25,17,"2021-10-15"
2,9,0.1,17,"2021-10-15"
2,10,0.0833333333333333,17,"2021-10-15"
3,4,0.116666666666667,17,"2021-10-15"
3,5,0.133333333333333,17,"2021-10-15"
3,6,0.133333333333333,17,"2021-10-15"
3,7,0.316666666666667,17,"2021-10-15"
3,8,0.233333333333333,17,"2021-10-15"
3,9,0.0833333333333333,17,"2021-10-15"
3,10,0.0833333333333333,17,"2021-10-15"
4,5,0.233333333333333,17,"2021-10-15"
4,6,0.266666666666667,17,"2021-10-15"
4,7,0.25,17,"2021-10-15"
4,8,0.316666666666667,17,"2021-10-15"
4,9,0.2,17,"2021-10-15"
4,10,0.15,17,"2021-10-15"
5,6,0.366666666666667,17,"2021-10-15"
5,7,0.35,17,"2021-10-15"
5,8,0.35,17,"2021-10-15"
5,9,0.316666666666667,17,"2021-10-15"
5,10,0.2,17,"2021-10-15"
6,7,0.6,17,"2021-10-15"
6,8,0.533333333333333,17,"2021-10-15"
6,9,0.5,17,"2021-10-15"
6,10,0.35,17,"2021-10-15"
7,8,1.05,17,"2021-10-15"
7,9,0.783333333333333,17,"2021-10-15"
7,10,0.633333333333333,17,"2021-10-15"
8,9,1.01666666666667,17,"2021-10-15"
8,10,0.833333333333333,17,"2021-10-15"
9,10,1.7,17,"2021-10-15"
1,2,0.0333333333333333,18,"2021-10-15"
1,3,0.0166666666666667,18,"2021-10-15"
1,4,0.133333333333333,18,"2021-10-15"
1,5,0.05,18,"2021-10-15"
1,6,0.133333333333333,18,"2021-10-15"
1,7,0.0666666666666667,18,"2021-10-15"
1,8,0.0833333333333333,18,"2021-10-15"
1,9,0.1,18,"2021-10-15"
1,10,0.0333333333333333,18,"2021-10-15"
2,3,0.05,18,"2021-10-15"
2,4,0.05,18,"2021-10-15"
2,5,0.1,18,"2021-10-15"
2,6,0.0333333333333333,18,"2021-10-15"
2,7,0.15,18,"2021-10-15"
2,8,0.15,18,"2021-10-15"
2,9,0.1,18,"2021-10-15"
2,10,0.0833333333333333,18,"2021-10-15"
3,4,0.116666666666667,18,"2021-10-15"
3,5,0.15,18,"2021-10-15"
3,6,0.216666666666667,18,"2021-10-15"
3,7,0.116666666666667,18,"2021-10-15"
3,8,0.1,18,"2021-10-15"
3,9,0.133333333333333,18,"2021-10-15"
3,10,0.05,18,"2021-10-15"
4,5,0.216666666666667,18,"2021-10-15"
4,6,0.15,18,"2021-10-15"
4,7,0.183333333333333,18,"2021-10-15"
4,8,0.183333333333333,18,"2021-10-15"
4,9,0.166666666666667,18,"2021-10-15"
4,10,0.15,18,"2021-10-15"
5,6,0.3,18,"2021-10-15"
5,7,0.25,18,"2021-10-15"
5,8,0.133333333333333,18,"2021-10-15"
5,9,0.266666666666667,18,"2021-10-15"
5,10,0.2,18,"2021-10-15"
6,7,0.466666666666667,18,"2021-10-15"
6,8,0.433333333333333,18,"2021-10-15"
6,9,0.416666666666667,18,"2021-10-15"
6,10,0.316666666666667,18,"2021-10-15"
7,8,0.916666666666667,18,"2021-10-15"
7,9,0.6,18,"2021-10-15"
7,10,0.55,18,"2021-10-15"
8,9,0.933333333333333,18,"2021-10-15"
8,10,0.583333333333333,18,"2021-10-15"
9,10,1.36666666666667,18,"2021-10-15"
1,2,0.0333333333333333,19,"2021-10-15"
1,3,0.0166666666666667,19,"2021-10-15"
1,4,0.0166666666666667,19,"2021-10-15"
1,6,0.0666666666666667,19,"2021-10-15"
1,7,0.05,19,"2021-10-15"
1,8,0.0666666666666667,19,"2021-10-15"
1,9,0.0166666666666667,19,"2021-10-15"
2,3,0.0166666666666667,19,"2021-10-15"
2,4,0.0333333333333333,19,"2021-10-15"
2,5,0.0333333333333333,19,"2021-10-15"
2,6,0.116666666666667,19,"2021-10-15"
2,7,0.0166666666666667,19,"2021-10-15"
2,8,0.133333333333333,19,"2021-10-15"
2,9,0.0166666666666667,19,"2021-10-15"
2,10,0.05,19,"2021-10-15"
3,4,0.0666666666666667,19,"2021-10-15"
3,5,0.0833333333333333,19,"2021-10-15"
3,6,0.15,19,"2021-10-15"
3,7,0.2,19,"2021-10-15"
3,8,0.1,19,"2021-10-15"
3,9,0.1,19,"2021-10-15"
3,10,0.0166666666666667,19,"2021-10-15"
4,5,0.116666666666667,19,"2021-10-15"
4,6,0.116666666666667,19,"2021-10-15"
4,7,0.233333333333333,19,"2021-10-15"
4,8,0.0833333333333333,19,"2021-10-15"
4,9,0.0666666666666667,19,"2021-10-15"
4,10,0.1,19,"2021-10-15"
5,6,0.183333333333333,19,"2021-10-15"
5,7,0.25,19,"2021-10-15"
5,8,0.116666666666667,19,"2021-10-15"
5,9,0.1,19,"2021-10-15"
5,10,0.0666666666666667,19,"2021-10-15"
6,7,0.366666666666667,19,"2021-10-15"
6,8,0.366666666666667,19,"2021-10-15"
6,9,0.233333333333333,19,"2021-10-15"
6,10,0.233333333333333,19,"2021-10-15"
7,8,0.383333333333333,19,"2021-10-15"
7,9,0.4,19,"2021-10-15"
7,10,0.366666666666667,19,"2021-10-15"
8,9,0.616666666666667,19,"2021-10-15"
8,10,0.45,19,"2021-10-15"
9,10,0.733333333333333,19,"2021-10-15"
